Order_id,Customer_City,Customer Remarks
c36f708a-1d1a-45a7-8d4a-b636782729f4,,
91d24c28-5e62-437c-83b8-7c3522460e4e,,
57464edc-e633-4d98-adf1-eddd39a7d1f0,,Nice
0f7b98c5-841a-4906-b57f-6a4d94e44502,,Gud
b3bcd5d2-419f-45db-bba1-29b7f5c90bd9,,
2ec0eb0d-883a-4270-82fb-a55582d6227d,,Good 
bf4b6902-9583-4bf1-8974-b8812e4cac8d,,Thank you to help me 
55fa60ca-a4a4-4578-8976-6cc1fc1ff6d2,,
f0ea5120-a780-4f46-bc50-bb1ef3fdc0f5,,
ed299347-a219-442f-8505-35dc1aaeeda0,UJJAIN,
03bb3b4e-7600-464d-85e3-d9d550d7b8cc,,
15f7a1ed-3cbb-47ba-87c0-18edbae020a9,,
63643f78-64b6-464c-9abe-8dc2ef165b18,,good 
5df96260-639f-432f-b8f2-a59ce85b5392,,
785cefe0-661d-419d-8e37-d1631160762b,,
68393da1-0ea6-467a-a321-75e4213c4cc9,,Sir aap ki sarves accha nh lga our na aap ke comstamar care ke pass   
f34a8c47-8905-4d13-8697-3656c91e0703,,
ab8499cd-6635-4bdb-a2d8-bb526dabfb3a,,
8d1f6bc1-b19b-43dc-8a77-3ad59ca03161,,
28cc0ac9-8302-4e03-9a4f-46d627db0a1c,,
d2bb1610-a314-4b35-8c5f-7627339bc0b1,NORTH GUWAHATI,
12f0795c-b558-4e6b-b1ce-1a05e9cc5261,NELLORE,
4eb21649-3c56-462a-8a0b-3eaf13657c3d,,Very slow...
fafc807e-e5a1-416b-bce8-1be09addf155,BHINMAL,Tq
4f4e3077-84d2-4551-a6fd-0ad0b88729b1,SAHARSA,
420a39da-0710-4c63-81d9-1609471a47b0,LUCKNOW,
afa50e22-b07d-4b07-8bd9-45a92d359b5e,,
34dc993c-830f-4d6f-ba26-a80bea0b2e00,,
0b8c28e8-7a31-4af8-8f9c-8174da95e5db,,
4ff46b7a-539f-4f4a-afba-c3d0cc6ed7a8,,"Please bring negative score for your call executives From top brass to junior brass are incompetent, unskilled, ill mannered, illiterate, uneducated The best and funny part is everyone give the same response 24 hours mein apka problem solve ho jayega Almost 15 days now , is Shopzilla following lunar day (of moon) where 24 hour is 14 days? Because my issue is not getting resolved "
7201a6c4-a820-45d3-841a-c98d7e57a486,,
443cde16-b1b0-4b50-8088-7a3eeedf6859,,
5ce65dd7-d31d-4bca-a03a-5f1b2785ce45,,
dac1cd66-c323-4c5c-a38e-61e9bd78d1d1,,
62174dee-d96c-4bfe-9c94-37b07b8cfeb4,,
119d3def-019f-449e-b984-09396b7d1b1c,,Very nice 
6abdbb68-1eca-43b6-ac33-3d7cca6134e4,,Shopzilla is waste .** off ??
00a17e70-1877-4b1d-b540-8d3eda2f015d,,
aa25bea6-69e1-4e22-b9bf-6ca0c8e44ae3,,Very good ??
bf55015b-f30f-4cc5-b6f0-04bd4c9c03fc,FARRUKHABAD,
deaa9b0e-dc24-4290-a1e5-ca7e63ac0234,BARDHAMAN,Thanks 
097809e3-91cd-42fb-824a-a05359a981cb,,
18f4da9c-cd04-457f-b80d-5009a5bcfcdd,,Nice 
37307c34-3556-4c05-8ab5-be457b65d00a,,Please..give correct and correct product.. Don't harass people with broken products. You can get away with the broken damage product...but the person receiving the product faces a lot of inconvenience.
6596b0e6-f328-4307-abb1-26fb2af89a8c,,
46f0d05a-0b20-4abe-b14c-856c2f075f56,,???????????????????
c07ee456-1000-49b9-876c-235a1351adaa,,
2a22bbdf-25f4-446a-812b-1337a179ec39,,"Please resolved my issue as soon as possible ,   available at 4:00pm please make sure my order delivered at this time.."
a5cfdc23-6d4c-483a-ba34-8c292fbc5dc5,,
8d485be0-01b4-40a2-a0d3-d1cfbf4f36a1,,
d0de6dfa-82ba-4919-b60a-3f7cc8e3b6ba,,
9fbb1499-ce97-4536-aa4e-7be33acd5282,,
bff0342d-58bf-483f-8b85-05ed7b15faaa,,Good
fe10b540-6f4b-467b-8ad5-12d34f774144,,
aefc08e3-53fc-4090-8dc9-0705ebddbb84,,
68ba4ae6-07b6-419d-8a8a-ea47381abff0,,
0428289a-6d0f-4b1c-bcaa-f385a1df023f,,
ee6c2c86-6f7c-4d39-9aff-3357c2a99728,,all iteam check and verified product after packaging 
660a0458-1b2a-4810-b435-9acdd89316c3,,
c1ec96a8-4fe8-4815-9e5b-db68de9eb6a7,,
217524b4-7da0-4ce7-ad13-690d0b725b30,,Super service for customer ??
daae1171-519e-42a4-ad4e-91680d73ca17,,Happy
afbd20c5-dfc7-4a79-a1a3-63facb0fc53c,,Style of talking was very attractive.
a85ae3f0-0007-45b8-b790-49771d0ac219,,Good
02660c4a-b649-45e7-9282-c7c56426a044,,
09180c74-1907-4848-8f36-cfc14c89fb42,,
5e3d853e-fe17-4bfa-aca8-e568d10d156c,,Improve 
56721d39-66f4-432d-86ab-3032c30b1c4e,,
c1d01af2-c7fd-4d04-be48-e58039843b5f,,
d9d9e647-115e-4775-83d1-95118dd07b80,,
a6e1f7fa-e935-4840-9f43-cfec305a75df,,Very good
27dbfe5b-b0a0-412c-967b-3c1fd50924c8,,"you guys do not want to understand the issue or even don't want to listen to us, just simply saying that you can not do anything, will not resolve my issue."
25d0cd65-72d7-4f18-afe5-9048d8543602,,
bcde7398-dc03-4606-942f-20e2216adc86,AJMER,Good 
7222f8ef-54d2-4adc-bbe6-b5709645af5f,,Atleast mention proper details of product & colours 
081fc139-83ea-4b57-84d5-e6e002833592,,
58889d82-88cf-4fed-92bf-d96310fe5fe6,HAPUR,Very good 
31639c8d-19a7-405d-8947-189a1227f26a,,
81673af8-2004-4d97-8259-2623b7163ddb,,
00de8208-decd-4b4a-89c8-a4b05266186e,,
15461ebd-4413-4c88-a3b3-f1721f6ad8bd,,
8c8ded05-fce6-4fbb-b0f0-970715624339,,
2f80452f-81b2-402a-8171-7e1ccd34121d,KICHHA,
0e96d825-7f65-46e1-8b87-a2faf13e33d8,,Good 
fa126279-4c3a-4ff8-8990-25a49dccb489,,
68a321bd-799d-4765-8c95-3b70051f0223,,
d4b24d98-e5d9-42c0-b879-efaf54a6448a,,
8d53dd9a-99e3-4507-8d13-cbf45a350957,,
d554f942-d628-4581-83c9-08ffe8d71c9b,,you are shameless
87a6a356-7bc3-44b5-9620-4aaf2a2d9412,,
46c730cb-fb54-4298-88ce-219608ffb09a,,
71f4c1d6-9dc7-44d9-a448-16e638aee9c9,,Ok
9812adec-7012-4833-aa32-9723509e54d6,,
4166f18e-aefe-4763-b2f7-fee134e8ce84,,
b37289d4-9ec1-4d6a-b09d-9e6a94627c5b,,
d64ef724-85a2-4037-93d8-58997df907f8,,
9d00e3ca-d56d-4d0a-9fab-86f5b58df2e7,,I love Shopzilla 
276b38da-d1a0-4682-b6fb-44ed39629ac9,NALLASOPARA,
bcaa3f41-c136-4aea-a5ab-5afdd683c77f,KOLKATA,
f605683c-5efd-4c43-b8ff-5a01ad0e5a22,,
7ed71f8a-1c4e-48b6-b22c-6a8e65d0f99d,,
a1bfdcd3-4c55-4398-a8b8-b8148e3215c6,,
eb0261e2-0fc2-4215-b789-c892da7e2764,,
3f180476-bfb6-4868-9c40-1d654002f3d0,,
d0d82856-2329-4500-b175-a4744b891a71,,
4eef3d48-8b1b-4970-be8b-549682485e7a,,Ok
49206b1f-1a1c-4a90-9def-9f4cdcba57c9,,
5075b1c7-b3da-4cbe-bc9d-8ae66051faf3,,
76400656-0b13-4d49-b008-eb26268947d1,FAIZABAD,
60481746-2dc7-4276-bfa7-f9b0d0e016d3,,Work is good
cc91b3f9-4b9e-4ae5-98ed-b966391ed091,,This is damaged product 
a7571cbd-be6d-476a-b206-e414c2625e67,,
7905189b-698e-4fba-bcf0-fa4f3b9a57f7,,Overall i am happy with Shopzilla 
89dc91d6-af62-45c0-bcb1-8ae5b697a178,,I am very happy to shop from Shopzilla because everything is reasonable here 
ac658d52-1a3b-4a64-99b5-723ad4355211,,Still my product not delivered. Plz take efforts to deliver my product today itself as soon as possible.
f33cacae-8454-4bfb-9f62-b3b0f3d52879,,
e2a385b1-704a-404c-b679-f52f662998e5,,
5305c0d9-53a6-4ec6-b009-13f01a2903ac,,
cf14a984-a125-4507-b594-e6bdf363d4db,,
6268224e-2297-41e3-8591-4d4d8b75ea21,,Close your company as soon as possible because you cannot handle the customer order very pathetic service and very disappointing movement for me I will never use this app for my shopping I always consider SuperBuy
5bf67e91-dbc3-4116-a245-2a28dab579d3,,
fc52bf38-6268-42c9-aa80-415fd1c3bffa,,Good 
26529ca5-f5a7-4e65-8521-453a948c0a8a,,
3afab03c-7d43-422b-8608-bc24d5e913b7,,refund should be initiated immediately 
a9d11748-54e0-4bec-9735-fcb351b1a3d9,,Excellent 
cc4b329a-5e04-48fc-88a8-d4f6904529bc,,
24f54677-02cb-412a-8d2e-71b2b7d4cf97,,
61d8c54f-2743-4eac-a01c-826de043a56c,SUNAM,
9922aaf9-a5ab-4b0a-9b54-a6831f1cd690,,Very Very good experience mujhe inse bat krke bahutt acha lga mai inse bat krke bilkul santust hu
8183b587-0d02-4349-be23-6df57479e044,,
292d6772-8eea-43fb-9080-6ea9a9a821c9,,Really helpful.
e76e24d5-ac46-4b12-910f-0f64a5cbb6ad,,
8473d3c3-e44c-4772-920d-42cd3f3873af,,
1a90bbe0-f6a7-4cfb-a8b5-ef89a9ccdf02,,
ba30bbec-1e89-4dd0-beb6-633a6713dd00,,
d9ee06b5-15a1-4b84-ad57-0f67ed1b5b12,,
5054aca0-c884-43c9-973f-32237b0837a4,,
0ab2903c-56fb-4e4a-8609-d50e82471cd0,,
f00f988f-8dcd-41f8-89f2-da8537ba41f2,,
2e214a46-7668-4f54-8fbc-7541aeece197,,
83694277-34c3-485d-be79-f9f2aff7027f,,
d5ec897c-1665-4d67-b38f-76bbdb472a0e,,
b0875a4f-3854-4d1e-9e33-d5e07af25426,,I need personal Loan
6588ceb4-03ad-4a6d-8c75-ba272425baeb,,
7ef572fc-a4ec-4ec8-80d9-879ac60043ad,,Cute??
fb6e098c-bc0b-4927-b5fe-f57e5f8e7d77,,
c301742b-43c0-4ff7-b781-2e8238c92ee7,,Achha huva   dene par 
fdbecfbd-40e1-4afa-8850-964a30dcdd8e,,
701c9628-2e11-4a40-b6f4-3548a1222f3b,,
62b230d2-b762-4f0e-8c29-e955016e7497,,
ab3ee391-e8f8-491a-943e-3b74fb6d8e73,,Good 
21836279-0c66-46a6-878b-7321862e230d,,"Very log time to take for custemer supportIf any technical glich in your app, you have to know to costomer about itToday, Three times i ordeded placed on Shopzilla every time payment has been deducted thuogh your getway partner.But your apps shows only order has not placed.We request if such tipes of issue occures inform to your valueble customer, they will promt about glich"
45897e9d-5449-4154-8bf7-8f5455ecd618,,
9eb7cc06-bd94-41aa-b5a6-2f0587abe2bc,,I am very happy with Shopzilla representative 
81e09f6b-66d5-4f10-b13c-0bcdcdb8b885,,Sir mere phone resolution nahi hua
67b0ae33-5064-4fe7-ba4f-42ad305fc6a4,BHADRAK,Good
8489022d-da3e-475a-96e8-7f76106c9ede,,
0de04bf7-74a1-4c39-bfce-03248319a927,,
d8483b34-d708-48f1-afd9-347156c789d2,,
4b19b7ca-60de-4f11-bad2-36189c75d82d,CUTTACK,
02523963-1fe1-4d96-894b-b740105a3d45,,
979c9849-6432-4d3b-b2e9-84cfe35fff82,,Customer executive was not supportive 
30bd082b-c9ee-4be0-b6f3-c84b23b1f6ff,,  saandaar
50d50857-9f70-4951-8670-3fe35e6c40ab,AGRA,
10345f3b-40de-47e0-84fc-beed4f4219dd,,
bd05c796-8aef-4c3b-a6b2-a57c4caf6301,,
c9ef1aac-1e2f-4d0f-8a4b-f27a29c5093e,,Good 
335c4706-cdf6-45e8-9c6c-de53fb8d2539,,Dddd
8a8b7b38-475a-4a67-b0b4-832cdae2e2db,,
fc63b63c-c63b-4d12-b9cb-e64f3184018b,,
7d55aec3-be38-4c5d-b985-4dbd45fc9108,,
32db5398-a510-4518-a68c-13604ea15520,,
84484455-be83-4782-8617-450b41cd5b22,,
61fef374-9f40-4a5f-8e3d-037a2704c982,,
c976232b-5769-4401-ad8d-0a1108b899f8,,
cb5f29c0-d506-43fd-97e1-5a5ed93a54f4,,Good 
a2055776-2a5f-49d5-a486-38d610b54bd5,,
76c5c600-9933-4d99-bc52-2c2cd9f0f737,,
e2aa8472-e5aa-42f4-b30b-0a87211ef4ee,,Exchange price is too low for my mobile phone while it was perfectly working condition 
4489056e-5f2e-4dda-8a25-d54454294f95,,Vygg
6ee99ab4-f4ec-4b6b-bb83-e0e90f2f5e1a,,
7d342b60-52c5-4c68-9494-09abca8c5d22,,I have recieved wrong model no one is deffending no one is solving my issue customer service center is not accepting Shopzilla exicutive is no solving my isue im very feed up 
ecb6a6c7-ebf1-4951-9a99-e31ee8012ab3,,
b37c059c-eae3-4f37-b4df-ab795d7acb2f,,
d8604c9f-ef44-432d-947e-55597696e246,,Thanks Dear Malika
c933a316-e0ab-4918-9f68-1c6542e10438,,
2026d3dd-0137-4cc1-8df3-b511ae6bc02b,,
eb97faa1-be1d-4172-b53f-2b90de44985f,NEW DELHI,
7dd71d93-6869-4eaa-a8fb-94fb050891e6,,
7bf07b2f-62c3-474d-9e62-1ab38a87c5a3,,??? ???? ????? ???
475ad07a-6dc4-4109-b232-124c37dac558,,Good work
ebb911cd-8fcc-4a57-8ee2-9ff6c8701927,,
df7d259b-9ff9-4613-a4c2-399735ca8e78,,
4dc4f294-7e8d-4973-a025-1f61e461a20a,,Good 
4f984357-214e-4c5d-9fe0-efe8b62f61a0,,Very helpful nd sweet person ??
3aca0978-9849-4110-b3a3-0fe09d0f7e33,,
3523a75a-5cef-49a7-b46e-81595a2790e4,NELLORE,Have a duty
d642fa5f-25fa-434d-b235-9aa4c34343d5,,
191ebf74-4d84-4976-b482-5b41e24c0007,,Smart conversation ways 
1fa225da-f6ac-4a70-bbfc-bc15ac733704,,Thank you 
9076f9bb-111e-42d9-a6b5-30c438fa2ccf,,Worst interaction ever
6249fb39-67c4-4dc3-94a4-56285d9f7cdd,,
6414e223-d3f1-49cf-bc9a-ded625ff3d37,,
3152fe78-887a-4ed7-9bf2-87f9021e2a52,,
c243e7da-7272-47af-924f-77a5decc16f6,,
61c78e7c-9541-4aef-a2b2-68cfd44badda,,
1c9ae09f-336e-4903-bd4f-f9d77c4614f8,,
975239ec-bea9-47c6-8047-94bcda12a90e,,
987c9d39-d75d-4666-9800-7dfec4409955,,Stick to the delivery date
0d317c63-2392-4379-876e-fb09434bf181,,
5ff76c24-435b-4a9a-9203-e9b8c3178552,BENIGANJ,Very polite
b33a6359-c682-439e-b6ba-9f330375bf24,DHANBAD,Quick update 
b1ffd0b2-5c9a-4031-9ca1-3c703e5ef977,,"I have booked calculator for my son looking at delivery within 1 day, which failed. Today being working day, I wanted product to be delivered after 5 pm. But executive was not able to help."
bdb12f3e-41aa-4dab-b8e9-c51c1727a5f1,,
1e209b6b-c413-43e6-bdd2-1d8802536aea,,Thank you 
9bf85971-c765-4e1f-9e9f-1ea3a4ac181a,,
049e7958-d881-4d18-af4f-0cf20b4c6e52,,
e60d58e9-216e-4388-aeee-5a74d68d0c25,,
ea4707a6-9b97-4317-8eec-ac01abd66bc9,,Got wet grocery 
0bcc7825-e3cc-44cd-b561-0a5f4547fa2f,,Please provide customer care number 
82ab13de-9b00-480b-a5f4-1bc3e90fe187,,
76e7418d-6d69-4ebc-8dcf-73e02043358d,,Very good
56f3a1b5-471f-4c08-8786-c5d795031b78,,
c9027e85-217d-4d9a-9bdc-5072043df862,,
b9b23e3c-2050-424f-b35e-b8ffce3e8b4e,,
d913570a-a243-4552-98b2-11c5cdcac288,,
a09f955c-e461-4f9d-983f-4f9cb6d52c96,,
b5d64e36-ebbe-4ca6-a7cc-a0ebf11a8b1a,,
8afd3680-a61f-40e1-9055-75963170af07,REWARI,All is well
dfead617-09dc-40a7-aa7b-9bbfbca08112,,
e7357402-b091-4995-a70c-16f1124c01e2,,I am very happy 
6af301aa-ff84-4288-a20f-55cee6655b08,,noo
9c7e8b56-d601-4347-9431-dd969d35cf0d,JANJGIR - CHAMPA,
42bedc6b-48ae-45bf-b531-8814cdcf8721,,Best support for customer care 
40c2f722-f2d4-4214-8edb-526149cc6a18,,
cee0aa1d-f038-4c09-9fd2-1e5675b748c9,,Don't send any fake product.
0f164564-d906-43b2-958c-38b45d3361ce,RAJAHMUNDRY,
cf1a18ef-c24b-4a46-8f67-e548091a305b,,
deeeb04a-1818-41c5-86cd-88c9f13e97e1,,Training required for your delivery partners. How to deal with customers.
7bc0f7fc-c97f-4275-a56d-526aeb31fef0,,Good one
59983137-7a5d-41a3-9521-533c36b00d4b,,
c94a46c3-6b09-4d86-8f7f-aa6b7423dc24,,
be0f3f5f-acc5-4b31-939f-d8c721df4219,HYDERABAD,
20de1d2e-0ad3-42ce-a80b-5af186f45f88,,Replace phone policy should to improve.Take photo then cut prise.when reciver come the do not valuate the phone value
f987b080-7dcd-49b5-bcf6-c444365f7347,SATNA,Great experience ??
7beefca2-aac1-44c9-bcac-f2b0d4a8f5bc,,
f0d22aa2-96c0-4917-a0d5-25e72f33a33c,,Product return and refund policy should be eased
2f8b1ce1-8af2-4505-9d8f-54cf1db6961e,,Good service 
dcf3b869-5d2a-419d-91b7-c75bfba778f9,,Interaction with the CSA was good but reaching out to a CSA was difficult.
ff0d2df9-7284-4e87-b78e-0a29cf931a24,,  was very helpful.
f737096c-5342-42f8-971c-8fb3cac538f6,,
e3c2ef42-0dfd-4a1c-b0d5-201d6ed0311a,,
b885330d-0f95-43a3-9256-eeb6051c6a49,,
69df85dd-e089-4ff9-8bc8-c8d27842a772,,
b9dc835a-fd58-4525-bb0d-e52aac156927,,Satisfied 
3714aca0-8429-4fa7-b952-c1f470bf3098,,
fc2b165e-b41c-42ea-9228-a5c3037c753e,WARANGAL,
e6dbd378-b6bb-421f-8faa-193b1d857395,,Hello 
59e5f290-d885-45d2-ac23-83c15354f16c,,
082b7d1f-88a6-40d7-b9a3-51d9933a200d,,
735defaf-8234-4491-adbc-39c36ee593a1,,
beef9ec0-27d2-4507-8a20-19e0640a47e7,,
60a82e39-b010-4362-8408-5d76022d647a,FATEHPUR,Thank you Shopzilla 
d21830f5-96fc-446b-958c-8dd63a0142a4,,Very bad service 
15cf71ca-3d9e-4a75-a924-91ea647aa721,,
d5038ef8-915f-4ddb-85f2-0ac78be86b21,,Thanks 
b2d1b39c-f474-471c-ac10-c95142b8a5db,,
2d3efc7e-4643-4db4-8873-b8685d085639,,
c40dc184-af53-46e7-92f9-202cacaeb7cf,,
0328567c-6086-4035-8fb5-cff65df19680,,
bd80ee58-7ff3-4c4b-8e55-f8a1bde1b6fc,,
045e5c18-1211-4d5e-a7cd-c2af955c80d6,SURAT,Change your delivery partner to some responsible 
a6118e16-461f-44c4-b1bf-e8067eb5deb1,,
58412e1e-7d28-4939-a4b1-76c3683dc657,,
49f45f76-4fbd-4fe5-b618-c43b572a55e9,,
6bdddeff-62d3-48a0-84b0-e4b496260467,,
9fab8c22-a5a4-4e89-a4d4-0f789af859ec,,...
2db0bc2c-15b4-4a46-89dd-981ce65c965f,,
424979c5-d772-4f30-a323-7da8df0be9e8,,Executive was polite 
52e87b4d-78cb-40b3-bbdf-6c0cd9d9cd13,,
a5375e1a-a3e5-47a2-be8d-bd4591a6169a,,
efcf76f1-782f-4e9f-a065-b0bc46901eab,,
78538c89-223b-4ee5-869a-58a8f89904f3,,Good communication and information related problems are solved
7f6e60a5-8ac2-485e-baf2-3bce11cced1c,,Good survive
a932233a-1256-4887-a1f3-6705c79c081d,,Thank you 
23813e82-72f5-4bb1-9b91-ca8fac5623a1,,
ea6ea5c5-3472-462d-8629-5b3a7a9647c9,,Santosh karak mujhe     customer care mein baat kar rahe the uske sath baat karne ka Anubhav mujhe bahut badhiya
eafb5e5f-e541-4b98-b962-53282d50e035,,
68f7f485-c388-4212-a90f-25131358c33c,,
0c58b16f-8c8a-4580-9c8e-edcd5df5a17c,,??? ??? ??????
6fdcc6b6-778e-4397-b63b-26ea3c02549a,,
93efe925-6ccc-45c6-b807-a6d6d123364f,,
301d01ac-28c5-428e-80e5-1d83366b1b87,,
f8cffa69-e44c-47b3-b763-d598a1162b9d,,
e773fe64-d313-49e2-ae62-8d80ff00b16d,,
6aa7ff9d-5e08-445d-a87d-ad3b1fed511f,,
12f49ff5-99da-4225-bc9f-54fb65f76d33,BADDI,
e1232de0-918a-49b9-8487-8aa3cbe700e8,,
fc0a0154-45d0-4752-8773-17dd91d77df7,,
066abab0-5c11-4cfa-ad50-7797c0c3440d,,
d53f5bd5-8531-47fc-8f7e-01d54d76f978,SATTENAPALLI,
b27ebc6a-b7ed-4d71-97ce-242e9034567d,,
b9d67750-551e-4dab-80ed-cd48892c16e1,,
9b6c1d98-b75e-42e1-8d55-1f5a870796f5,,Nyc 
6fb1569a-92f6-4f69-874c-e2c1c4d253a2,,
3835d799-d3fa-475d-9c7e-252325cc22aa,,
a4b4d6e0-e9fa-4c22-826e-67665e473ba6,,
6946298e-3d78-4ab3-9f13-9bba7621365d,,
fe3ce0aa-59ee-4ebf-931f-ab4e78a48495,,The executive is illinformed. Puts on hold without informing the customer. Don't know the company policy.
9843570e-2693-4cd4-ba8b-2d0a200cf216,,
22eca300-6ec6-4a1b-b465-bd99b8b97a06,,
b4825db5-3f41-4cd2-9a9a-81e3e1fd4809,,
056d3d43-6496-4d4e-80a3-7b2f509a32a9,,
1483526c-2ea0-477b-9ac7-b8dd0528a3a8,,
b7587bf7-ffbc-4a32-a271-ad74b12df899,,
965e9c74-d740-42bf-afbc-f746256e698d,,
36ef1349-aeed-4595-9b15-308c177d392e,,Cheater & Fraud 
6cbc9e03-c3c0-44df-8047-769f37683b45,,
f290ea84-a1b8-4a17-a8eb-7ec4711b455c,,Thaku for ur support ????
37acb0c0-9088-4480-b38b-d58227f0b23e,,Yes
9cf52997-d6ca-4493-b7d9-9740c3337659,GWALIOR,Nice
675ba06a-3785-4dba-9cf4-b02683ebc131,,
c0007c18-b513-4757-92cb-317c395fcd98,,
fc992cac-5741-4b50-b1ad-6d29a914fcb4,PANIPAT,
4b1ef056-0a9d-4ddb-8c68-6ea63813a3b0,,Nice 
e07ac419-8d9f-4e72-94f1-ab413a2c160e,,"Wrong expectations setting why? If you can\u2019t do anything - at least have the gumption to say that instead of bullshitting and explaining that the survey is for the \u201Cquality\u201D of interaction with a customer service rep. If customer service rep can\u2019t do customer service, get AI to serve the same bullshit - at least they do it with more finesse.Learn a thing or two from SuperBuy - if they can\u2019t deliver - they are 80% correct, YOU GUYS ARE 100% CORRECT, ALBEIT IN SAYING THAT YOU CAN DELIVER AND YOU CAN\u2019T.Sasta na ho to koi Ghaas bhi na dale\u2026 Pathetic\u2026"
610ed7ca-d0d7-4fc8-93e6-69c4a9c5dfcd,,
2723a8e8-8636-46a2-87fb-3c2e91ee3fa7,,
0ec84706-603b-4662-b20d-448116b0b87e,,
933ec0fc-8393-477a-a5fc-eb3b2d8c7230,,
0acc8a04-bda8-4716-937f-abc83f33b41a,SONBHADRA,Fraud with us
735ae6c4-2413-490d-8734-a6d0981cc4a0,,
9f6048ef-263f-4af5-a4b3-d550c31ea864,,Solve my problem thank you dear mam
07de0d62-52df-4ee7-b635-278e9be69061,,
cdf79091-ca73-4fb0-81ae-a70f4e56c6d5,,
ce67e71d-6d04-4930-ae4b-0836c020ffce,,Very good thank you so much 
604d8829-e86a-41a3-b116-a0a536bc8810,,
24f482ab-2d2b-4a02-8989-5d15e1bc9d4e,BANGALORE,
2515b4a1-a04e-4364-8451-ac5f38badd1e,HYDERABAD,
70ca0725-2d20-48fd-8034-b028b08b42c2,,
e4dcaa8d-8825-41f4-96f8-f367a98bfbfa,,
c4fd8013-2047-4d4a-8ae7-5ab264202e6e,,Very very good 
4a78b8dc-1f1d-494f-a7f5-59b76ed91dab,,Make sure to share proper information about the query to customer and try route the call to right people if associate is not able to help customers 
035a5fac-021c-4efb-93d4-40b7a25bec89,,
abeb5e11-dbe1-4aea-8179-c4ce869cbaf5,,Good responce from Shopzilla
6c4c358c-9dec-4aa3-9666-8dd7867395d0,,
9efbd030-9e7c-4c30-a94e-0dcd342df085,,
82b9f6e5-f352-4cc4-b6dc-7b5849a97ea9,,
353d925b-1fcf-4746-bea6-b5a372105889,,
6bcb97ff-5f71-468c-a418-f39896fff3b1,,Good 
b78e86bf-1b37-468f-9095-4c4b51ad9423,,Good 
82d8596d-15ee-41a6-87d8-4a9874335290,,Malayalam clearAvail unhindered call 
aedf873b-454f-40a7-8557-fd8d02a0e92d,,Improve alertness during packaging 
0e69dd88-450e-4c2c-aa6e-4258d3225909,,
d360e756-055a-44a7-a327-cdd97cd1728f,,
e08d946f-fb1f-4d08-9eda-e6bdd8dd41c3,,Very helpful ??
c85f016f-400d-4933-bcf4-3f453d18af71,KOLKATA,
28dc272a-a3dc-4a31-8718-e4a6ccb3adaf,,
e213d94d-8690-400b-89c4-edeb7590f508,,
9b78f008-5251-48ee-91a9-02a213a5c058,,
dcfa7c85-af2a-4ee5-8506-626775383813,,i like to customer service
f0454a7c-cde3-4448-a829-abc1d04a02b8,KISHTWAR,
c5943217-19e4-4071-b0e9-11755358dca8,,Nyc ma'am
7fa58417-799b-43b7-9e02-c1a35a5b6f34,,Good talking to me and very easy way solution 
79ed00ae-df1b-400a-8165-b565b97ce25e,,Thank 
7c427a0e-84ef-4849-8617-748612f10f95,JAIPUR,
da05e115-820e-4831-83ad-e9bdf5ab5117,ALIPORE,
2d523852-e019-44ff-9652-60a13cbdc3a1,,
57a5ef7a-3de6-40ca-9f7e-77df4653aa34,,
84d62b68-55f9-4dcf-956e-12d9f9a4f97d,,Please! Don't delivered wrong item and specially check order of customer and then shipped order. 
74f8687d-f846-4aa5-a2ce-60d8659b9b74,,
3efa5968-46d7-4993-8cc2-fdc7ff2ab2e9,,
4048d1a0-c5d6-4969-a999-71dc05832619,,
78819068-b5b9-4ba9-9294-2ba2ec0c9924,,??
324ffdb6-d9d7-454b-8148-9f4d30f0aca6,,
3ffc28df-5b8e-4d61-9729-4c2cca02843d,,
7bbd83f4-9274-4d0c-bbfd-6cb1c10cd5fc,,Kindly issue order history delete option 
7973b9c2-a111-45f4-8c2f-39599455e663,,
cc6a7523-979a-461e-9d7e-656a4ac2ca30,,
6016579d-d7ad-4b98-b813-32fc748bd7a7,,Good service
eb3a9307-28c4-4593-ab80-60c4e63de790,,Good
921ed453-564e-4625-8af1-56e83999206e,,Bad
72e5e7ab-91c3-4a0a-9f09-059ce88f891e,,
ba2a103b-da2d-4863-8737-541d792e43fa,,
3e113c82-f200-4a7f-856d-060e20362095,,
1bbe0144-6a33-42c7-b9f9-057aff80ef32,,
2da2d0ff-b740-4b8d-b5e7-8c7f0eab4fbe,,
3c23dcc6-ce72-4320-a750-b75c77fb6d0f,NEW DELHI,Try to Reduce timing to resolved issue 
48829163-9048-4d2d-9d7a-cdf4636a7f0a,,
42d57791-f0b4-4478-9752-7d2d3b0f6c13,,
6fbbd835-f3d4-4220-bb8f-23a3753a1f2f,,Very nice thank you Shopzilla
5ac697ff-cf84-459f-9891-7782d9223034,,Takes long time to resolve a solution 
83334c74-0e5c-4c03-b64b-f9da0675b45b,,Third class
e0f0a14a-2f52-463a-b04f-3a8953ae8a4a,,
9c1f1b29-1a90-47c3-8977-9834b589ea28,,
b1ba5b3d-30ce-4451-a88e-54882a7e9b45,,
e0234006-4685-4817-b231-b5a390b90231,,
791c9596-205a-40ed-8db8-ba3167478b9b,,
1933c742-ffd8-46fd-9992-a676a70d6291,,
d54daf6d-6c8b-4fac-a917-2d39590ccab0,,The customer care sir is very good nature he resolved all the problems so thank you so much 
